Time resolution is 1 ps
第 4274 行数据的第 5 位为 0
第 4274 行数据的第 6 位为 0
第 4274 行数据的第 7 位为 0
第 4275 行数据的第 0 位为 0
第 4275 行数据的第 1 位为 0
第 4275 行数据的第 2 位为 0
第 4275 行数据的第 3 位为 0
第 4275 行数据的第 4 位为 0
第 4275 行数据的第 5 位为 0
第 4275 行数据的第 6 位为 0
第 4275 行数据的第 7 位为 0
第 4276 行数据的第 0 位为 0
第 4276 行数据的第 1 位为 0
第 4276 行数据的第 2 位为 0
第 4276 行数据的第 3 位为 0
第 4276 行数据的第 4 位为 0
第 4276 行数据的第 5 位为 0
第 4276 行数据的第 6 位为 0
第 4276 行数据的第 7 位为 0
第 4277 行数据的第 0 位为 0
第 4277 行数据的第 1 位为 0
第 4277 行数据的第 2 位为 0
第 4277 行数据的第 3 位为 0
第 4277 行数据的第 4 位为 0
第 4277 行数据的第 5 位为 0
第 4277 行数据的第 6 位为 0
第 4277 行数据的第 7 位为 0
第 4278 行数据的第 0 位为 0
第 4278 行数据的第 1 位为 0
第 4278 行数据的第 2 位为 0
第 4278 行数据的第 3 位为 0
第 4278 行数据的第 4 位为 0
第 4278 行数据的第 5 位为 0
第 4278 行数据的第 6 位为 0
第 4278 行数据的第 7 位为 0
第 4279 行数据的第 0 位为 0
第 4279 行数据的第 1 位为 0
第 4279 行数据的第 2 位为 0
第 4279 行数据的第 3 位为 0
第 4279 行数据的第 4 位为 0
第 4279 行数据的第 5 位为 0
第 4279 行数据的第 6 位为 0
第 4279 行数据的第 7 位为 0
第 4280 行数据的第 0 位为 0
第 4280 行数据的第 1 位为 0
第 4280 行数据的第 2 位为 0
第 4280 行数据的第 3 位为 0
第 4280 行数据的第 4 位为 0
第 4280 行数据的第 5 位为 0
第 4280 行数据的第 6 位为 0
第 4280 行数据的第 7 位为 0
第 4281 行数据的第 0 位为 0
第 4281 行数据的第 1 位为 0
第 4281 行数据的第 2 位为 0
第 4281 行数据的第 3 位为 0
第 4281 行数据的第 4 位为 0
第 4281 行数据的第 5 位为 0
第 4281 行数据的第 6 位为 0
第 4281 行数据的第 7 位为 0
第 4282 行数据的第 0 位为 0
第 4282 行数据的第 1 位为 0
第 4282 行数据的第 2 位为 0
第 4282 行数据的第 3 位为 0
第 4282 行数据的第 4 位为 0
第 4282 行数据的第 5 位为 0
第 4282 行数据的第 6 位为 0
第 4282 行数据的第 7 位为 0
第 4283 行数据的第 0 位为 0
第 4283 行数据的第 1 位为 0
第 4283 行数据的第 2 位为 0
第 4283 行数据的第 3 位为 0
第 4283 行数据的第 4 位为 0
第 4283 行数据的第 5 位为 0
第 4283 行数据的第 6 位为 0
第 4283 行数据的第 7 位为 0
第 4284 行数据的第 0 位为 0
第 4284 行数据的第 1 位为 0
第 4284 行数据的第 2 位为 0
第 4284 行数据的第 3 位为 0
第 4284 行数据的第 4 位为 0
第 4284 行数据的第 5 位为 0
第 4284 行数据的第 6 位为 0
第 4284 行数据的第 7 位为 0
第 4285 行数据的第 0 位为 0
第 4285 行数据的第 1 位为 0
第 4285 行数据的第 2 位为 0
第 4285 行数据的第 3 位为 0
第 4285 行数据的第 4 位为 0
第 4285 行数据的第 5 位为 0
第 4285 行数据的第 6 位为 0
第 4285 行数据的第 7 位为 0
第 4286 行数据的第 0 位为 0
第 4286 行数据的第 1 位为 0
第 4286 行数据的第 2 位为 0
第 4286 行数据的第 3 位为 0
第 4286 行数据的第 4 位为 0
第 4286 行数据的第 5 位为 0
第 4286 行数据的第 6 位为 0
第 4286 行数据的第 7 位为 0
第 4287 行数据的第 0 位为 0
第 4287 行数据的第 1 位为 0
第 4287 行数据的第 2 位为 0
第 4287 行数据的第 3 位为 0
第 4287 行数据的第 4 位为 0
第 4287 行数据的第 5 位为 0
第 4287 行数据的第 6 位为 0
第 4287 行数据的第 7 位为 0
第 4288 行数据的第 0 位为 0
第 4288 行数据的第 1 位为 1
第 4288 行数据的第 2 位为 1
第 4288 行数据的第 3 位为 1
第 4288 行数据的第 4 位为 1
第 4288 行数据的第 5 位为 1
第 4288 行数据的第 6 位为 1
第 4288 行数据的第 7 位为 1
第 4289 行数据的第 0 位为 0
第 4289 行数据的第 1 位为 0
第 4289 行数据的第 2 位为 0
第 4289 行数据的第 3 位为 0
第 4289 行数据的第 4 位为 0
第 4289 行数据的第 5 位为 0
第 4289 行数据的第 6 位为 0
第 4289 行数据的第 7 位为 0
第 4290 行数据的第 0 位为 1
第 4290 行数据的第 1 位为 0
第 4290 行数据的第 2 位为 0
第 4290 行数据的第 3 位为 0
第 4290 行数据的第 4 位为 0
第 4290 行数据的第 5 位为 0
第 4290 行数据的第 6 位为 0
第 4290 行数据的第 7 位为 1
第 4291 行数据的第 0 位为 0
第 4291 行数据的第 1 位为 0
第 4291 行数据的第 2 位为 0
第 4291 行数据的第 3 位为 0
第 4291 行数据的第 4 位为 0
第 4291 行数据的第 5 位为 0
第 4291 行数据的第 6 位为 0
第 4291 行数据的第 7 位为 0
第 4292 行数据的第 0 位为 0
第 4292 行数据的第 1 位为 1
第 4292 行数据的第 2 位为 1
第 4292 行数据的第 3 位为 1
第 4292 行数据的第 4 位为 1
第 4292 行数据的第 5 位为 1
第 4292 行数据的第 6 位为 1
第 4292 行数据的第 7 位为 1
第 4293 行数据的第 0 位为 0
第 4293 行数据的第 1 位为 0
第 4293 行数据的第 2 位为 0
第 4293 行数据的第 3 位为 0
第 4293 行数据的第 4 位为 0
第 4293 行数据的第 5 位为 0
第 4293 行数据的第 6 位为 0
第 4293 行数据的第 7 位为 0
第 4294 行数据的第 0 位为 1
第 4294 行数据的第 1 位为 0
第 4294 行数据的第 2 位为 0
第 4294 行数据的第 3 位为 0
第 4294 行数据的第 4 位为 0
第 4294 行数据的第 5 位为 0
第 4294 行数据的第 6 位为 0
第 4294 行数据的第 7 位为 1
第 4295 行数据的第 0 位为 0
第 4295 行数据的第 1 位为 0
第 4295 行数据的第 2 位为 0
第 4295 行数据的第 3 位为 0
第 4295 行数据的第 4 位为 0
第 4295 行数据的第 5 位为 0
第 4295 行数据的第 6 位为 0
第 4295 行数据的第 7 位为 0
第 4296 行数据的第 0 位为 0
第 4296 行数据的第 1 位为 1
第 4296 行数据的第 2 位为 1
第 4296 行数据的第 3 位为 1
第 4296 行数据的第 4 位为 1
第 4296 行数据的第 5 位为 1
第 4296 行数据的第 6 位为 1
第 4296 行数据的第 7 位为 1
第 4297 行数据的第 0 位为 0
第 4297 行数据的第 1 位为 0
第 4297 行数据的第 2 位为 0
第 4297 行数据的第 3 位为 0
第 4297 行数据的第 4 位为 0
第 4297 行数据的第 5 位为 0
第 4297 行数据的第 6 位为 0
第 4297 行数据的第 7 位为 0
第 4298 行数据的第 0 位为 1
第 4298 行数据的第 1 位为 0
第 4298 行数据的第 2 位为 0
第 4298 行数据的第 3 位为 0
第 4298 行数据的第 4 位为 0
第 4298 行数据的第 5 位为 0
第 4298 行数据的第 6 位为 0
第 4298 行数据的第 7 位为 1
第 4299 行数据的第 0 位为 0
第 4299 行数据的第 1 位为 0
第 4299 行数据的第 2 位为 0
第 4299 行数据的第 3 位为 0
第 4299 行数据的第 4 位为 0
第 4299 行数据的第 5 位为 0
第 4299 行数据的第 6 位为 0
第 4299 行数据的第 7 位为 0
第 4300 行数据的第 0 位为 0
第 4300 行数据的第 1 位为 1
第 4300 行数据的第 2 位为 1
第 4300 行数据的第 3 位为 1
第 4300 行数据的第 4 位为 1
第 4300 行数据的第 5 位为 1
第 4300 行数据的第 6 位为 1
第 4300 行数据的第 7 位为 1
第 4301 行数据的第 0 位为 0
第 4301 行数据的第 1 位为 0
第 4301 行数据的第 2 位为 0
第 4301 行数据的第 3 位为 0
第 4301 行数据的第 4 位为 0
第 4301 行数据的第 5 位为 0
第 4301 行数据的第 6 位为 0
第 4301 行数据的第 7 位为 0
第 4302 行数据的第 0 位为 1
第 4302 行数据的第 1 位为 0
第 4302 行数据的第 2 位为 0
第 4302 行数据的第 3 位为 0
第 4302 行数据的第 4 位为 0
第 4302 行数据的第 5 位为 0
第 4302 行数据的第 6 位为 0
第 4302 行数据的第 7 位为 1
第 4303 行数据的第 0 位为 0
第 4303 行数据的第 1 位为 0
第 4303 行数据的第 2 位为 0
第 4303 行数据的第 3 位为 0
第 4303 行数据的第 4 位为 0
第 4303 行数据的第 5 位为 0
第 4303 行数据的第 6 位为 0
第 4303 行数据的第 7 位为 0
第 4304 行数据的第 0 位为 0
第 4304 行数据的第 1 位为 1
第 4304 行数据的第 2 位为 1
第 4304 行数据的第 3 位为 1
第 4304 行数据的第 4 位为 1
第 4304 行数据的第 5 位为 1
第 4304 行数据的第 6 位为 1
第 4304 行数据的第 7 位为 1
第 4305 行数据的第 0 位为 0
第 4305 行数据的第 1 位为 0
第 4305 行数据的第 2 位为 0
第 4305 行数据的第 3 位为 0
第 4305 行数据的第 4 位为 0
第 4305 行数据的第 5 位为 0
第 4305 行数据的第 6 位为 0
第 4305 行数据的第 7 位为 0
第 4306 行数据的第 0 位为 1
第 4306 行数据的第 1 位为 0
第 4306 行数据的第 2 位为 0
第 4306 行数据的第 3 位为 0
第 4306 行数据的第 4 位为 0
第 4306 行数据的第 5 位为 0
第 4306 行数据的第 6 位为 0
第 4306 行数据的第 7 位为 1
第 4307 行数据的第 0 位为 0
第 4307 行数据的第 1 位为 0
第 4307 行数据的第 2 位为 0
第 4307 行数据的第 3 位为 0
第 4307 行数据的第 4 位为 0
第 4307 行数据的第 5 位为 0
第 4307 行数据的第 6 位为 0
第 4307 行数据的第 7 位为 0
第 4308 行数据的第 0 位为 0
第 4308 行数据的第 1 位为 1
第 4308 行数据的第 2 位为 1
第 4308 行数据的第 3 位为 1
第 4308 行数据的第 4 位为 1
第 4308 行数据的第 5 位为 1
第 4308 行数据的第 6 位为 1
第 4308 行数据的第 7 位为 1
第 4309 行数据的第 0 位为 0
第 4309 行数据的第 1 位为 0
第 4309 行数据的第 2 位为 0
第 4309 行数据的第 3 位为 0
第 4309 行数据的第 4 位为 0
第 4309 行数据的第 5 位为 0
第 4309 行数据的第 6 位为 0
第 4309 行数据的第 7 位为 0
第 4310 行数据的第 0 位为 1
第 4310 行数据的第 1 位为 0
第 4310 行数据的第 2 位为 0
第 4310 行数据的第 3 位为 0
第 4310 行数据的第 4 位为 0
第 4310 行数据的第 5 位为 0
第 4310 行数据的第 6 位为 0
第 4310 行数据的第 7 位为 1
第 4311 行数据的第 0 位为 0
第 4311 行数据的第 1 位为 0
第 4311 行数据的第 2 位为 0
第 4311 行数据的第 3 位为 0
第 4311 行数据的第 4 位为 0
第 4311 行数据的第 5 位为 0
第 4311 行数据的第 6 位为 0
第 4311 行数据的第 7 位为 0
第 4312 行数据的第 0 位为 0
第 4312 行数据的第 1 位为 0
第 4312 行数据的第 2 位为 0
第 4312 行数据的第 3 位为 0
第 4312 行数据的第 4 位为 0
第 4312 行数据的第 5 位为 0
第 4312 行数据的第 6 位为 0
第 4312 行数据的第 7 位为 0
第 4313 行数据的第 0 位为 0
第 4313 行数据的第 1 位为 0
第 4313 行数据的第 2 位为 0
第 4313 行数据的第 3 位为 0
第 4313 行数据的第 4 位为 0
第 4313 行数据的第 5 位为 0
第 4313 行数据的第 6 位为 0
第 4313 行数据的第 7 位为 0
第 4314 行数据的第 0 位为 0
第 4314 行数据的第 1 位为 0
第 4314 行数据的第 2 位为 0
第 4314 行数据的第 3 位为 0
第 4314 行数据的第 4 位为 0
第 4314 行数据的第 5 位为 0
第 4314 行数据的第 6 位为 0
第 4314 行数据的第 7 位为 0
第 4315 行数据的第 0 位为 0
第 4315 行数据的第 1 位为 0
第 4315 行数据的第 2 位为 0
第 4315 行数据的第 3 位为 0
第 4315 行数据的第 4 位为 0
第 4315 行数据的第 5 位为 0
第 4315 行数据的第 6 位为 0
第 4315 行数据的第 7 位为 0
第 4316 行数据的第 0 位为 0
第 4316 行数据的第 1 位为 0
第 4316 行数据的第 2 位为 0
第 4316 行数据的第 3 位为 0
第 4316 行数据的第 4 位为 0
第 4316 行数据的第 5 位为 0
第 4316 行数据的第 6 位为 0
第 4316 行数据的第 7 位为 0
第 4317 行数据的第 0 位为 0
第 4317 行数据的第 1 位为 0
第 4317 行数据的第 2 位为 0
第 4317 行数据的第 3 位为 0
第 4317 行数据的第 4 位为 0
第 4317 行数据的第 5 位为 0
第 4317 行数据的第 6 位为 0
第 4317 行数据的第 7 位为 0
第 4318 行数据的第 0 位为 0
第 4318 行数据的第 1 位为 0
第 4318 行数据的第 2 位为 0
第 4318 行数据的第 3 位为 0
第 4318 行数据的第 4 位为 0
第 4318 行数据的第 5 位为 0
第 4318 行数据的第 6 位为 0
第 4318 行数据的第 7 位为 0
第 4319 行数据的第 0 位为 0
第 4319 行数据的第 1 位为 0
第 4319 行数据的第 2 位为 0
第 4319 行数据的第 3 位为 0
第 4319 行数据的第 4 位为 0
第 4319 行数据的第 5 位为 0
第 4319 行数据的第 6 位为 0
第 4319 行数据的第 7 位为 0
第 4320 行数据的第 0 位为 0
第 4320 行数据的第 1 位为 1
第 4320 行数据的第 2 位为 1
第 4320 行数据的第 3 位为 1
第 4320 行数据的第 4 位为 1
第 4320 行数据的第 5 位为 1
第 4320 行数据的第 6 位为 1
第 4320 行数据的第 7 位为 1
第 4321 行数据的第 0 位为 0
第 4321 行数据的第 1 位为 0
第 4321 行数据的第 2 位为 0
第 4321 行数据的第 3 位为 0
第 4321 行数据的第 4 位为 0
第 4321 行数据的第 5 位为 0
第 4321 行数据的第 6 位为 0
第 4321 行数据的第 7 位为 0
第 4322 行数据的第 0 位为 1
第 4322 行数据的第 1 位为 0
第 4322 行数据的第 2 位为 0
第 4322 行数据的第 3 位为 0
第 4322 行数据的第 4 位为 0
第 4322 行数据的第 5 位为 0
第 4322 行数据的第 6 位为 0
第 4322 行数据的第 7 位为 1
第 4323 行数据的第 0 位为 0
第 4323 行数据的第 1 位为 0
第 4323 行数据的第 2 位为 0
第 4323 行数据的第 3 位为 0
第 4323 行数据的第 4 位为 0
第 4323 行数据的第 5 位为 0
第 4323 行数据的第 6 位为 0
第 4323 行数据的第 7 位为 0
第 4324 行数据的第 0 位为 0
第 4324 行数据的第 1 位为 1
第 4324 行数据的第 2 位为 1
第 4324 行数据的第 3 位为 1
第 4324 行数据的第 4 位为 1
第 4324 行数据的第 5 位为 1
第 4324 行数据的第 6 位为 1
第 4324 行数据的第 7 位为 1
第 4325 行数据的第 0 位为 0
第 4325 行数据的第 1 位为 0
第 4325 行数据的第 2 位为 0
第 4325 行数据的第 3 位为 0
第 4325 行数据的第 4 位为 0
第 4325 行数据的第 5 位为 0
第 4325 行数据的第 6 位为 0
第 4325 行数据的第 7 位为 0
第 4326 行数据的第 0 位为 1
第 4326 行数据的第 1 位为 0
第 4326 行数据的第 2 位为 0
第 4326 行数据的第 3 位为 0
第 4326 行数据的第 4 位为 0
第 4326 行数据的第 5 位为 0
第 4326 行数据的第 6 位为 0
第 4326 行数据的第 7 位为 1
第 4327 行数据的第 0 位为 0
第 4327 行数据的第 1 位为 0
第 4327 行数据的第 2 位为 0
第 4327 行数据的第 3 位为 0
第 4327 行数据的第 4 位为 0
第 4327 行数据的第 5 位为 0
第 4327 行数据的第 6 位为 0
第 4327 行数据的第 7 位为 0
第 4328 行数据的第 0 位为 0
第 4328 行数据的第 1 位为 1
第 4328 行数据的第 2 位为 1
第 4328 行数据的第 3 位为 1
第 4328 行数据的第 4 位为 1
第 4328 行数据的第 5 位为 1
第 4328 行数据的第 6 位为 1
第 4328 行数据的第 7 位为 1
第 4329 行数据的第 0 位为 0
第 4329 行数据的第 1 位为 0
第 4329 行数据的第 2 位为 0
第 4329 行数据的第 3 位为 0
第 4329 行数据的第 4 位为 0
第 4329 行数据的第 5 位为 0
第 4329 行数据的第 6 位为 0
第 4329 行数据的第 7 位为 0
第 4330 行数据的第 0 位为 1
第 4330 行数据的第 1 位为 0
第 4330 行数据的第 2 位为 0
第 4330 行数据的第 3 位为 0
第 4330 行数据的第 4 位为 0
第 4330 行数据的第 5 位为 0
第 4330 行数据的第 6 位为 0
第 4330 行数据的第 7 位为 1
第 4331 行数据的第 0 位为 0
第 4331 行数据的第 1 位为 0
第 4331 行数据的第 2 位为 0
第 4331 行数据的第 3 位为 0
第 4331 行数据的第 4 位为 0
第 4331 行数据的第 5 位为 0
第 4331 行数据的第 6 位为 0
第 4331 行数据的第 7 位为 0
第 4332 行数据的第 0 位为 0
第 4332 行数据的第 1 位为 1
第 4332 行数据的第 2 位为 1
第 4332 行数据的第 3 位为 1
第 4332 行数据的第 4 位为 1
第 4332 行数据的第 5 位为 1
第 4332 行数据的第 6 位为 1
第 4332 行数据的第 7 位为 1
第 4333 行数据的第 0 位为 0
第 4333 行数据的第 1 位为 0
第 4333 行数据的第 2 位为 0
第 4333 行数据的第 3 位为 0
第 4333 行数据的第 4 位为 0
第 4333 行数据的第 5 位为 0
